 0.046729 -0.046729 0.044598 0.205949 0.047236 -1.894737 1.894737 107.000000 107.000000 -0.000000
 0.046296 -0.046296 0.044185 0.205042 0.047236 -1.894737 1.894737 108.000000 108.000000 -0.000000
 0.045872 -0.045872 0.043780 0.204147 0.047236 -1.894737 1.894737 109.000000 109.000000 -0.000000
 0.045455 -0.045455 0.043382 0.203263 0.047236 -1.894737 1.894737 110.000000 110.000000 -0.000000
 0.045045 -0.045045 0.042991 0.202391 0.047236 -1.894737 1.894737 111.000000 111.000000 -0.000000
 0.044643 -0.044643 0.042607 0.201530 0.047236 -1.894737 1.894737 112.000000 112.000000 -0.000000
 0.044248 -0.044248 0.042230 0.200680 0.047236 -1.894737 1.894737 113.000000 113.000000 -0.000000
 0.043860 -0.043860 0.041860 0.199841 0.047236 -1.894737 1.894737 114.000000 114.000000 -0.000000
 0.043478 -0.043478 0.041496 0.199011 0.047236 -1.894737 1.894737 115.000000 115.000000 -0.000000
 0.043103 -0.043103 0.041138 0.198193 0.047236 -1.894737 1.894737 116.000000 116.000000 -0.000000
 0.042735 -0.042735 0.040787 0.197384 0.047236 -1.894737 1.894737 117.000000 117.000000 -0.000000
 0.042373 -0.042373 0.040441 0.196585 0.047236 -1.894737 1.894737 118.000000 118.000000 -0.000000
 0.042017 -0.042017 0.040101 0.195795 0.047236 -1.894737 1.894737 119.000000 119.000000 -0.000000
 0.041667 -0.041667 0.039767 0.195015 0.047236 -1.894737 1.894737 120.000000 120.000000 -0.000000
 0.041322 -0.041322 0.039438 0.194244 0.047236 -1.894737 1.894737 121.000000 121.000000 -0.000000
 0.040596 -0.040596 0.039133 0.193611 0.047236 -1.894737 1.894737 122.000000 122.000000 0.047236
 0.040072 -0.040072 0.038820 0.192910 0.047236 -1.894737 1.894737 123.000000 123.000000 0.023966
 0.039564 -0.039564 0.038511 0.192213 0.047236 -1.894737 1.894737 124.000000 124.000000 0.022900
 0.039118 -0.039118 0.038205 0.191507 0.047236 -1.894737 1.894737 125.000000 125.000000 0.016173
 0.038705 -0.038705 0.037903 0.190801 0.047236 -1.894737 1.894737 126.000000 126.000000 0.012958
 0.038322 -0.038322 0.037605 0.190097 0.047236 -1.894737 1.894737 127.000000 127.000000 0.009818
 0.037964 -0.037964 0.037312 0.189396 0.047236 -1.894737 1.894737 128.000000 128.000000 0.007621
 0.037624 -0.037624 0.037023 0.188700 0.047236 -1.894737 1.894737 129.000000 129.000000 0.005853
 0.037300 -0.037300 0.036738 0.188008 0.047236 -1.894737 1.894737 130.000000 130.000000 0.004517
 0.036988 -0.036988 0.036458 0.187323 0.047236 -1.894737 1.894737 131.000000 131.000000 0.003478
 0.036688 -0.036688 0.036182 0.186644 0.047236 -1.894737 1.894737 132.000000 132.000000 0.002681
 0.036396 -0.036396 0.035910 0.185971 0.047236 -1.894737 1.894737 133.000000 133.000000 0.002065
 0.036113 -0.036113 0.035642 0.185305 0.047236 -1.894737 1.894737 134.000000 134.000000 0.001591
 0.035836 -0.035836 0.035378 0.184645 0.047236 -1.894737 1.894737 135.000000 135.000000 0.001226
 0.035566 -0.035566 0.035118 0.183992 0.047236 -1.894737 1.894737 136.000000 136.000000 0.000945
 0.035301 -0.035301 0.034862 0.183345 0.047236 -1.894737 1.894737 137.000000 137.000000 0.000728
 0.035041 -0.035041 0.034609 0.182705 0.047236 -1.894737 1.894737 138.000000 138.000000 0.000561
 0.034786 -0.034786 0.034360 0.182071 0.047236 -1.894737 1.894737 139.000000 139.000000 0.000432
 0.034535 -0.034535 0.034114 0.181444 0.047236 -1.894737 1.894737 140.000000 140.000000 0.000333
 0.034288 -0.034288 0.033873 0.180823 0.047236 -1.894737 1.894737 141.000000 141.000000 0.000257
 0.034046 -0.034046 0.033634 0.180208 0.047236 -1.894737 1.894737 142.000000 142.000000 0.000198
 0.033806 -0.033806 0.033399 0.179599 0.047236 -1.894737 1.894737 143.000000 143.000000 0.000152
 0.033571 -0.033571 0.033167 0.178997 0.047236 -1.894737 1.894737 144.000000 144.000000 0.000117
 0.033339 -0.033339 0.032938 0.178400 0.047236 -1.894737 1.894737 145.000000 145.000000 0.000090
 0.033110 -0.033110 0.032713 0.177810 0.047236 -1.894737 1.894737 146.000000 146.000000 0.000070
 0.032884 -0.032884 0.032490 0.177225 0.047236 -1.894737 1.894737 147.000000 147.000000 0.000054
 0.032662 -0.032662 0.032270 0.176646 0.047236 -1.894737 1.894737 148.000000 148.000000 0.000041
 0.032442 -0.032442 0.032054 0.176072 0.047236 -1.894737 1.894737 149.000000 149.000000 0.000032
 0.032226 -0.032226 0.031840 0.175504 0.047236 -1.894737 1.894737 150.000000 150.000000 0.000025
 0.032012 -0.032012 0.031629 0.174942 0.047236 -1.894737 1.894737 151.000000 151.000000 0.000019
 0.031802 -0.031802 0.031421 0.174384 0.047236 -1.894737 1.894737 152.000000 152.000000 0.000015
 0.031594 -0.031594 0.031216 0.173832 0.047236 -1.894737 1.894737 153.000000 153.000000 0.000011
 0.031388 -0.031388 0.031013 0.173286 0.047236 -1.894737 1.894737 154.000000 154.000000 0.000009
 0.031186 -0.031186 0.030813 0.172744 0.047236 -1.894737 1.894737 155.000000 155.000000 0.000007
 0.030986 -0.030986 0.030616 0.172208 0.047236 -1.894737 1.894737 156.000000 156.000000 0.000005
 0.030789 -0.030789 0.030421 0.171676 0.047236 -1.894737 1.894737 157.000000 157.000000 0.000004
 0.030594 -0.030594 0.030228 0.171149 0.047236 -1.894737 1.894737 158.000000 158.000000 0.000003
 0.030401 -0.030401 0.030038 0.170627 0.047236 -1.894737 1.894737 159.000000 159.000000 0.000002
 0.030211 -0.030211 0.029850 0.170110 0.047236 -1.894737 1.894737 160.000000 160.000000 0.000002
 0.030024 -0.030024 0.029665 0.169598 0.047236 -1.894737 1.894737 161.000000 161.000000 0.000001
 0.029838 -0.029838 0.029482 0.169090 0.047236 -1.894737 1.894737 162.000000 162.000000 0.000001
 0.029655 -0.029655 0.029301 0.168586 0.047236 -1.894737 1.894737 163.000000 163.000000 0.000001
 0.029474 -0.029474 0.029122 0.168087 0.047236 -1.894737 1.894737 164.000000 164.000000 0.000001
 0.029296 -0.029296 0.028946 0.167593 0.047236 -1.894737 1.894737 165.000000 165.000000 0.000000
 0.029119 -0.029119 0.028771 0.167103 0.047236 -1.894737 1.894737 166.000000 166.000000 0.000000
 0.028945 -0.028945 0.028599 0.166617 0.047236 -1.894737 1.894737 167.000000 167.000000 0.000000
 0.028773 -0.028773 0.028429 0.166135 0.047236 -1.894737 1.894737 168.000000 168.000000 0.000000
 0.028602 -0.028602 0.028261 0.165658 0.047236 -1.894737 1.894737 169.000000 169.000000 0.000000
 0.028434 -0.028434 0.028094 0.165184 0.047236 -1.894737 1.894737 170.000000 170.000000 0.000000
 0.028268 -0.028268 0.027930 0.164715 0.047236 -1.894737 1.894737 171.000000 171.000000 0.000000
 0.028103 -0.028103 0.027768 0.164249 0.047236 -1.894737 1.894737 172.000000 172.000000 0.000000
 0.027941 -0.027941 0.027607 0.163788 0.047236 -1.894737 1.894737 173.000000 173.000000 0.000000
 0.027780 -0.027780 0.027448 0.163330 0.047236 -1.894737 1.894737 174.000000 174.000000 0.000000
 0.027622 -0.027622 0.027292 0.162876 0.047236 -1.894737 1.894737 175.000000 175.000000 0.000000
 0.027465 -0.027465 0.027137 0.162426 0.047236 -1.894737 1.894737 176.000000 176.000000 0.000000
 0.027310 -0.027310 0.026983 0.161980 0.047236 -1.894737 1.894737 177.000000 177.000000 0.000000
 0.027156 -0.027156 0.026832 0.161537 0.047236 -1.894737 1.894737 178.000000 178.000000 0.000000
 0.027004 -0.027004 0.026682 0.161098 0.047236 -1.894737 1.894737 179.000000 179.000000 0.000000
 0.026854 -0.026854 0.026533 0.160662 0.047236 -1.894737 1.894737 180.000000 180.000000 0.000000
 0.026706 -0.026706 0.026387 0.160230 0.047236 -1.894737 1.894737 181.000000 181.000000 0.000000
 0.026559 -0.026559 0.026242 0.159802 0.047236 -1.894737 1.894737 182.000000 182.000000 0.000000
 0.026414 -0.026414 0.026099 0.159376 0.047236 -1.894737 1.894737 183.000000 183.000000 0.000000
 0.026271 -0.026271 0.025957 0.158955 0.047236 -1.894737 1.894737 184.000000 184.000000 0.000000
 0.026129 -0.026129 0.025816 0.158536 0.047236 -1.894737 1.894737 185.000000 185.000000 0.000000
 0.025988 -0.025988 0.025678 0.158121 0.047236 -1.894737 1.894737 186.000000 186.000000 0.000000
 0.025849 -0.025849 0.025540 0.157709 0.047236 -1.894737 1.894737 187.000000 187.000000 0.000000
 0.025712 -0.025712 0.025404 0.157300 0.047236 -1.894737 1.894737 188.000000 188.000000 0.000000
 0.025576 -0.025576 0.025270 0.156895 0.047236 -1.894737 1.894737 189.000000 189.000000 0.000000
 0.025441 -0.025441 0.025137 0.156492 0.047236 -1.894737 1.894737 190.000000 190.000000 0.000000
 0.025308 -0.025308 0.025005 0.156093 0.047236 -1.894737 1.894737 191.000000 191.000000 0.000000
 0.025176 -0.025176 0.024875 0.155696 0.047236 -1.894737 1.894737 192.000000 192.000000 0.000000
 0.025046 -0.025046 0.024746 0.155303 0.047236 -1.894737 1.894737 193.000000 193.000000 0.000000
 0.024916 -0.024916 0.024619 0.154912 0.047236 -1.894737 1.894737 194.000000 194.000000 0.000000
 0.024789 -0.024789 0.024492 0.154525 0.047236 -1.894737 1.894737 195.000000 195.000000 0.000000
 0.024662 -0.024662 0.024367 0.154140 0.047236 -1.894737 1.894737 196.000000 196.000000 0.000000
 0.024537 -0.024537 0.024244 0.153759 0.047236 -1.894737 1.894737 197.000000 197.000000 0.000000
 0.024413 -0.024413 0.024121 0.153380 0.047236 -1.894737 1.894737 198.000000 198.000000 0.000000
 0.024290 -0.024290 0.024000 0.153004 0.047236 -1.894737 1.894737 199.000000 199.000000 0.000000
 0.024169 -0.024169 0.023880 0.152630 0.047236 -1.894737 1.894737 200.000000 200.000000 0.000000
 0.024049 -0.024049 0.023761 0.152260 0.047236 -1.894737 1.894737 201.000000 201.000000 0.000000
 0.023930 -0.023930 0.023644 0.151892 0.047236 -1.894737 1.894737 202.000000 202.000000 0.000000
 0.023812 -0.023812 0.023527 0.151526 0.047236 -1.894737 1.894737 203.000000 203.000000 0.000000
 0.023695 -0.023695 0.023412 0.151164 0.047236 -1.894737 1.894737 204.000000 204.000000 0.000000
 0.023580 -0.023580 0.023298 0.150804 0.047236 -1.894737 1.894737 205.000000 205.000000 0.000000
 0.023465 -0.023465 0.023185 0.150446 0.047236 -1.894737 1.894737 206.000000 206.000000 0.000000
 0.023352 -0.023352 0.023073 0.150091 0.047236 -1.894737 1.894737 207.000000 207.000000 0.000000
 0.023239 -0.023239 0.022962 0.149738 0.047236 -1.894737 1.894737 208.000000 208.000000 0.000000
 0.023128 -0.023128 0.022852 0.149388 0.047236 -1.894737 1.894737 209.000000 209.000000 0.000000
